"count_class","bacteria","pathway_class","count_sum","count_percentage%"
72,"Lactobacillus rhamnosus DSM 14870","Metabolism; Carbohydrate metabolism",670,10.7462686567164
201,"Lactobacillus rhamnosus DSM 14870","Metabolic pathways",670,30
52,"Lactobacillus rhamnosus DSM 14870","Microbial metabolism in diverse environments",670,7.76119402985075
20,"Lactobacillus rhamnosus DSM 14870","Metabolism; Energy metabolism",670,2.98507462686567
90,"Lactobacillus rhamnosus DSM 14870","Biosynthesis of secondary metabolites",670,13.4328358208955
50,"Lactobacillus rhamnosus DSM 14870","Metabolism; Amino acid metabolism",670,7.46268656716418
14,"Lactobacillus rhamnosus DSM 14870","Metabolism; Metabolism of other amino acids",670,2.08955223880597
39,"Lactobacillus rhamnosus DSM 14870","Metabolism; Metabolism of cofactors and vitamins",670,5.82089552238806
10,"Lactobacillus rhamnosus DSM 14870","Metabolism; Metabolism of terpenoids and polyketides",670,1.49253731343284
17,"Lactobacillus rhamnosus DSM 14870","Metabolism; Glycan biosynthesis and metabolism",670,2.53731343283582
21,"Lactobacillus rhamnosus DSM 14870","Genetic Information Processing; Translation",670,3.13432835820896
48,"Lactobacillus rhamnosus DSM 14870","Metabolism; Nucleotide metabolism",670,7.16417910447761
12,"Lactobacillus rhamnosus DSM 14870","Metabolism; Biosynthesis of other secondary metabolites",670,1.7910447761194
9,"Lactobacillus rhamnosus DSM 14870","Metabolism; Lipid metabolism",670,1.34328358208955
15,"Lactobacillus rhamnosus DSM 14870","Metabolism; Xenobiotics biodegradation and metabolism",670,2.23880597014925
0,"Lactobacillus rhamnosus DSM 14870","Human Diseases; Cancer: overview",670,0
0,"Lactobacillus rhamnosus DSM 14870","Human Diseases; Infectious disease: viral",670,0
73,"Lactobacillus rhamnosus R0011","Metabolism; Carbohydrate metabolism",690,10.5797101449275
207,"Lactobacillus rhamnosus R0011","Metabolic pathways",690,30
52,"Lactobacillus rhamnosus R0011","Microbial metabolism in diverse environments",690,7.53623188405797
20,"Lactobacillus rhamnosus R0011","Metabolism; Energy metabolism",690,2.89855072463768
93,"Lactobacillus rhamnosus R0011","Biosynthesis of secondary metabolites",690,13.4782608695652
51,"Lactobacillus rhamnosus R0011","Metabolism; Amino acid metabolism",690,7.39130434782609
14,"Lactobacillus rhamnosus R0011","Metabolism; Metabolism of other amino acids",690,2.02898550724638
40,"Lactobacillus rhamnosus R0011","Metabolism; Metabolism of cofactors and vitamins",690,5.79710144927536
13,"Lactobacillus rhamnosus R0011","Metabolism; Metabolism of terpenoids and polyketides",690,1.88405797101449
19,"Lactobacillus rhamnosus R0011","Metabolism; Glycan biosynthesis and metabolism",690,2.7536231884058
21,"Lactobacillus rhamnosus R0011","Genetic Information Processing; Translation",690,3.04347826086957
48,"Lactobacillus rhamnosus R0011","Metabolism; Nucleotide metabolism",690,6.95652173913043
15,"Lactobacillus rhamnosus R0011","Metabolism; Biosynthesis of other secondary metabolites",690,2.17391304347826
9,"Lactobacillus rhamnosus R0011","Metabolism; Lipid metabolism",690,1.30434782608696
15,"Lactobacillus rhamnosus R0011","Metabolism; Xenobiotics biodegradation and metabolism",690,2.17391304347826
0,"Lactobacillus rhamnosus R0011","Human Diseases; Cancer: overview",690,0
0,"Lactobacillus rhamnosus R0011","Human Diseases; Infectious disease: viral",690,0
56,"Lactobacillus salivarius CECT 5713","Metabolism; Carbohydrate metabolism",626,8.94568690095847
183,"Lactobacillus salivarius CECT 5713","Metabolic pathways",626,29.2332268370607
44,"Lactobacillus salivarius CECT 5713","Microbial metabolism in diverse environments",626,7.02875399361022
23,"Lactobacillus salivarius CECT 5713","Metabolism; Energy metabolism",626,3.6741214057508
86,"Lactobacillus salivarius CECT 5713","Biosynthesis of secondary metabolites",626,13.7380191693291
46,"Lactobacillus salivarius CECT 5713","Metabolism; Amino acid metabolism",626,7.3482428115016
16,"Lactobacillus salivarius CECT 5713","Metabolism; Metabolism of other amino acids",626,2.55591054313099
38,"Lactobacillus salivarius CECT 5713","Metabolism; Metabolism of cofactors and vitamins",626,6.0702875399361
15,"Lactobacillus salivarius CECT 5713","Metabolism; Metabolism of terpenoids and polyketides",626,2.3961661341853
18,"Lactobacillus salivarius CECT 5713","Metabolism; Glycan biosynthesis and metabolism",626,2.87539936102236
19,"Lactobacillus salivarius CECT 5713","Genetic Information Processing; Translation",626,3.03514376996805
43,"Lactobacillus salivarius CECT 5713","Metabolism; Nucleotide metabolism",626,6.86900958466454
13,"Lactobacillus salivarius CECT 5713","Metabolism; Biosynthesis of other secondary metabolites",626,2.07667731629393
13,"Lactobacillus salivarius CECT 5713","Metabolism; Lipid metabolism",626,2.07667731629393
13,"Lactobacillus salivarius CECT 5713","Metabolism; Xenobiotics biodegradation and metabolism",626,2.07667731629393
0,"Lactobacillus salivarius CECT 5713","Human Diseases; Cancer: overview",626,0
0,"Lactobacillus salivarius CECT 5713","Human Diseases; Infectious disease: viral",626,0
57,"Lactobacillus salivarius UCC118","Metabolism; Carbohydrate metabolism",624,9.13461538461539
182,"Lactobacillus salivarius UCC118","Metabolic pathways",624,29.1666666666667
44,"Lactobacillus salivarius UCC118","Microbial metabolism in diverse environments",624,7.05128205128205
21,"Lactobacillus salivarius UCC118","Metabolism; Energy metabolism",624,3.36538461538462
86,"Lactobacillus salivarius UCC118","Biosynthesis of secondary metabolites",624,13.7820512820513
44,"Lactobacillus salivarius UCC118","Metabolism; Amino acid metabolism",624,7.05128205128205
15,"Lactobacillus salivarius UCC118","Metabolism; Metabolism of other amino acids",624,2.40384615384615
38,"Lactobacillus salivarius UCC118","Metabolism; Metabolism of cofactors and vitamins",624,6.08974358974359
15,"Lactobacillus salivarius UCC118","Metabolism; Metabolism of terpenoids and polyketides",624,2.40384615384615
18,"Lactobacillus salivarius UCC118","Metabolism; Glycan biosynthesis and metabolism",624,2.88461538461538
21,"Lactobacillus salivarius UCC118","Genetic Information Processing; Translation",624,3.36538461538462
45,"Lactobacillus salivarius UCC118","Metabolism; Nucleotide metabolism",624,7.21153846153846
13,"Lactobacillus salivarius UCC118","Metabolism; Biosynthesis of other secondary metabolites",624,2.08333333333333
12,"Lactobacillus salivarius UCC118","Metabolism; Lipid metabolism",624,1.92307692307692
13,"Lactobacillus salivarius UCC118","Metabolism; Xenobiotics biodegradation and metabolism",624,2.08333333333333
0,"Lactobacillus salivarius UCC118","Human Diseases; Cancer: overview",624,0
0,"Lactobacillus salivarius UCC118","Human Diseases; Infectious disease: viral",624,0
57,"Oxalobacter formigenes OxCC13","Metabolism; Carbohydrate metabolism",852,6.69014084507042
260,"Oxalobacter formigenes OxCC13","Metabolic pathways",852,30.5164319248826
53,"Oxalobacter formigenes OxCC13","Microbial metabolism in diverse environments",852,6.22065727699531
30,"Oxalobacter formigenes OxCC13","Metabolism; Energy metabolism",852,3.52112676056338
133,"Oxalobacter formigenes OxCC13","Biosynthesis of secondary metabolites",852,15.6103286384977
81,"Oxalobacter formigenes OxCC13","Metabolism; Amino acid metabolism",852,9.50704225352113
20,"Oxalobacter formigenes OxCC13","Metabolism; Metabolism of other amino acids",852,2.34741784037559
77,"Oxalobacter formigenes OxCC13","Metabolism; Metabolism of cofactors and vitamins",852,9.03755868544601
15,"Oxalobacter formigenes OxCC13","Metabolism; Metabolism of terpenoids and polyketides",852,1.76056338028169
29,"Oxalobacter formigenes OxCC13","Metabolism; Glycan biosynthesis and metabolism",852,3.4037558685446
20,"Oxalobacter formigenes OxCC13","Genetic Information Processing; Translation",852,2.34741784037559
39,"Oxalobacter formigenes OxCC13","Metabolism; Nucleotide metabolism",852,4.57746478873239
17,"Oxalobacter formigenes OxCC13","Metabolism; Biosynthesis of other secondary metabolites",852,1.99530516431925
11,"Oxalobacter formigenes OxCC13","Metabolism; Lipid metabolism",852,1.29107981220657
10,"Oxalobacter formigenes OxCC13","Metabolism; Xenobiotics biodegradation and metabolism",852,1.17370892018779
0,"Oxalobacter formigenes OxCC13","Human Diseases; Cancer: overview",852,0
0,"Oxalobacter formigenes OxCC13","Human Diseases; Infectious disease: viral",852,0
68,"Staphylococcus epidermidis ATCC 12228","Metabolism; Carbohydrate metabolism",884,7.69230769230769
265,"Staphylococcus epidermidis ATCC 12228","Metabolic pathways",884,29.9773755656109
64,"Staphylococcus epidermidis ATCC 12228","Microbial metabolism in diverse environments",884,7.23981900452489
32,"Staphylococcus epidermidis ATCC 12228","Metabolism; Energy metabolism",884,3.61990950226244
140,"Staphylococcus epidermidis ATCC 12228","Biosynthesis of secondary metabolites",884,15.8371040723982
81,"Staphylococcus epidermidis ATCC 12228","Metabolism; Amino acid metabolism",884,9.16289592760181
20,"Staphylococcus epidermidis ATCC 12228","Metabolism; Metabolism of other amino acids",884,2.26244343891403
76,"Staphylococcus epidermidis ATCC 12228","Metabolism; Metabolism of cofactors and vitamins",884,8.5972850678733
11,"Staphylococcus epidermidis ATCC 12228","Metabolism; Metabolism of terpenoids and polyketides",884,1.24434389140271
13,"Staphylococcus epidermidis ATCC 12228","Metabolism; Glycan biosynthesis and metabolism",884,1.47058823529412
21,"Staphylococcus epidermidis ATCC 12228","Genetic Information Processing; Translation",884,2.37556561085973
51,"Staphylococcus epidermidis ATCC 12228","Metabolism; Nucleotide metabolism",884,5.76923076923077
11,"Staphylococcus epidermidis ATCC 12228","Metabolism; Biosynthesis of other secondary metabolites",884,1.24434389140271
16,"Staphylococcus epidermidis ATCC 12228","Metabolism; Lipid metabolism",884,1.80995475113122
14,"Staphylococcus epidermidis ATCC 12228","Metabolism; Xenobiotics biodegradation and metabolism",884,1.58371040723982
0,"Staphylococcus epidermidis ATCC 12228","Human Diseases; Cancer: overview",884,0
1,"Staphylococcus epidermidis ATCC 12228","Human Diseases; Infectious disease: viral",884,0.113122171945701
55,"Streptococcus salivarius K12","Metabolism; Carbohydrate metabolism",723,7.60719225449516
213,"Streptococcus salivarius K12","Metabolic pathways",723,29.4605809128631
38,"Streptococcus salivarius K12","Microbial metabolism in diverse environments",723,5.25587828492393
23,"Streptococcus salivarius K12","Metabolism; Energy metabolism",723,3.18118948824343
112,"Streptococcus salivarius K12","Biosynthesis of secondary metabolites",723,15.4910096818811
78,"Streptococcus salivarius K12","Metabolism; Amino acid metabolism",723,10.7883817427386
17,"Streptococcus salivarius K12","Metabolism; Metabolism of other amino acids",723,2.35131396957123
44,"Streptococcus salivarius K12","Metabolism; Metabolism of cofactors and vitamins",723,6.08575380359613
12,"Streptococcus salivarius K12","Metabolism; Metabolism of terpenoids and polyketides",723,1.6597510373444
18,"Streptococcus salivarius K12","Metabolism; Glycan biosynthesis and metabolism",723,2.4896265560166
21,"Streptococcus salivarius K12","Genetic Information Processing; Translation",723,2.9045643153527
48,"Streptococcus salivarius K12","Metabolism; Nucleotide metabolism",723,6.63900414937759
16,"Streptococcus salivarius K12","Metabolism; Biosynthesis of other secondary metabolites",723,2.21300138312586
12,"Streptococcus salivarius K12","Metabolism; Lipid metabolism",723,1.6597510373444
16,"Streptococcus salivarius K12","Metabolism; Xenobiotics biodegradation and metabolism",723,2.21300138312586
0,"Streptococcus salivarius K12","Human Diseases; Cancer: overview",723,0
0,"Streptococcus salivarius K12","Human Diseases; Infectious disease: viral",723,0
52,"Streptococcus salivarius M18","Metabolism; Carbohydrate metabolism",698,7.44985673352436
205,"Streptococcus salivarius M18","Metabolic pathways",698,29.3696275071633
37,"Streptococcus salivarius M18","Microbial metabolism in diverse environments",698,5.30085959885387
22,"Streptococcus salivarius M18","Metabolism; Energy metabolism",698,3.15186246418338
109,"Streptococcus salivarius M18","Biosynthesis of secondary metabolites",698,15.6160458452722
76,"Streptococcus salivarius M18","Metabolism; Amino acid metabolism",698,10.8882521489971
17,"Streptococcus salivarius M18","Metabolism; Metabolism of other amino acids",698,2.43553008595989
44,"Streptococcus salivarius M18","Metabolism; Metabolism of cofactors and vitamins",698,6.30372492836676
12,"Streptococcus salivarius M18","Metabolism; Metabolism of terpenoids and polyketides",698,1.71919770773639
16,"Streptococcus salivarius M18","Metabolism; Glycan biosynthesis and metabolism",698,2.29226361031519
21,"Streptococcus salivarius M18","Genetic Information Processing; Translation",698,3.00859598853868
46,"Streptococcus salivarius M18","Metabolism; Nucleotide metabolism",698,6.59025787965616
16,"Streptococcus salivarius M18","Metabolism; Biosynthesis of other secondary metabolites",698,2.29226361031519
11,"Streptococcus salivarius M18","Metabolism; Lipid metabolism",698,1.57593123209169
14,"Streptococcus salivarius M18","Metabolism; Xenobiotics biodegradation and metabolism",698,2.00573065902579
0,"Streptococcus salivarius M18","Human Diseases; Cancer: overview",698,0
0,"Streptococcus salivarius M18","Human Diseases; Infectious disease: viral",698,0
45,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Carbohydrate metabolism",670,6.71641791044776
198,"Streptococcus thermophilus MN-ZLW-002","Metabolic pathways",670,29.5522388059701
34,"Streptococcus thermophilus MN-ZLW-002","Microbial metabolism in diverse environments",670,5.07462686567164
22,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Energy metabolism",670,3.28358208955224
106,"Streptococcus thermophilus MN-ZLW-002","Biosynthesis of secondary metabolites",670,15.8208955223881
75,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Amino acid metabolism",670,11.1940298507463
16,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Metabolism of other amino acids",670,2.38805970149254
41,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Metabolism of cofactors and vitamins",670,6.11940298507463
12,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Metabolism of terpenoids and polyketides",670,1.7910447761194
17,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Glycan biosynthesis and metabolism",670,2.53731343283582
21,"Streptococcus thermophilus MN-ZLW-002","Genetic Information Processing; Translation",670,3.13432835820896
46,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Nucleotide metabolism",670,6.86567164179105
16,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Biosynthesis of other secondary metabolites",670,2.38805970149254
9,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Lipid metabolism",670,1.34328358208955
12,"Streptococcus thermophilus MN-ZLW-002","Metabolism; Xenobiotics biodegradation and metabolism",670,1.7910447761194
0,"Streptococcus thermophilus MN-ZLW-002","Human Diseases; Cancer: overview",670,0
0,"Streptococcus thermophilus MN-ZLW-002","Human Diseases; Infectious disease: viral",670,0
51,"Weissella cibaria CMU","Metabolism; Carbohydrate metabolism",557,9.15619389587074
170,"Weissella cibaria CMU","Metabolic pathways",557,30.5206463195691
32,"Weissella cibaria CMU","Microbial metabolism in diverse environments",557,5.74506283662478
14,"Weissella cibaria CMU","Metabolism; Energy metabolism",557,2.51346499102334
83,"Weissella cibaria CMU","Biosynthesis of secondary metabolites",557,14.9012567324955
41,"Weissella cibaria CMU","Metabolism; Amino acid metabolism",557,7.36086175942549
11,"Weissella cibaria CMU","Metabolism; Metabolism of other amino acids",557,1.97486535008977
44,"Weissella cibaria CMU","Metabolism; Metabolism of cofactors and vitamins",557,7.89946140035907
9,"Weissella cibaria CMU","Metabolism; Metabolism of terpenoids and polyketides",557,1.61579892280072
13,"Weissella cibaria CMU","Metabolism; Glycan biosynthesis and metabolism",557,2.33393177737882
21,"Weissella cibaria CMU","Genetic Information Processing; Translation",557,3.77019748653501
42,"Weissella cibaria CMU","Metabolism; Nucleotide metabolism",557,7.54039497307002
7,"Weissella cibaria CMU","Metabolism; Biosynthesis of other secondary metabolites",557,1.25673249551167
9,"Weissella cibaria CMU","Metabolism; Lipid metabolism",557,1.61579892280072
10,"Weissella cibaria CMU","Metabolism; Xenobiotics biodegradation and metabolism",557,1.79533213644524
0,"Weissella cibaria CMU","Human Diseases; Cancer: overview",557,0
0,"Weissella cibaria CMU","Human Diseases; Infectious disease: viral",557,0
70,"Acinetobacter calcoaceticus CA 16","Metabolism; Carbohydrate metabolism",1116,6.27240143369176
339,"Acinetobacter calcoaceticus CA 16","Metabolic pathways",1116,30.3763440860215
99,"Acinetobacter calcoaceticus CA 16","Microbial metabolism in diverse environments",1116,8.87096774193548
44,"Acinetobacter calcoaceticus CA 16","Metabolism; Energy metabolism",1116,3.9426523297491
156,"Acinetobacter calcoaceticus CA 16","Biosynthesis of secondary metabolites",1116,13.9784946236559
116,"Acinetobacter calcoaceticus CA 16","Metabolism; Amino acid metabolism",1116,10.3942652329749
26,"Acinetobacter calcoaceticus CA 16","Metabolism; Metabolism of other amino acids",1116,2.32974910394265
94,"Acinetobacter calcoaceticus CA 16","Metabolism; Metabolism of cofactors and vitamins",1116,8.42293906810036
15,"Acinetobacter calcoaceticus CA 16","Metabolism; Metabolism of terpenoids and polyketides",1116,1.34408602150538
24,"Acinetobacter calcoaceticus CA 16","Metabolism; Glycan biosynthesis and metabolism",1116,2.1505376344086
20,"Acinetobacter calcoaceticus CA 16","Genetic Information Processing; Translation",1116,1.7921146953405
48,"Acinetobacter calcoaceticus CA 16","Metabolism; Nucleotide metabolism",1116,4.3010752688172
17,"Acinetobacter calcoaceticus CA 16","Metabolism; Biosynthesis of other secondary metabolites",1116,1.52329749103943
18,"Acinetobacter calcoaceticus CA 16","Metabolism; Lipid metabolism",1116,1.61290322580645
30,"Acinetobacter calcoaceticus CA 16","Metabolism; Xenobiotics biodegradation and metabolism",1116,2.68817204301075
0,"Acinetobacter calcoaceticus CA 16","Human Diseases; Cancer: overview",1116,0
0,"Acinetobacter calcoaceticus CA 16","Human Diseases; Infectious disease: viral",1116,0
38,"Akkermansia muciniphila JCM 30893","Metabolism; Carbohydrate metabolism",674,5.6379821958457
203,"Akkermansia muciniphila JCM 30893","Metabolic pathways",674,30.1186943620178
48,"Akkermansia muciniphila JCM 30893","Microbial metabolism in diverse environments",674,7.12166172106825
28,"Akkermansia muciniphila JCM 30893","Metabolism; Energy metabolism",674,4.15430267062315
108,"Akkermansia muciniphila JCM 30893","Biosynthesis of secondary metabolites",674,16.0237388724036
71,"Akkermansia muciniphila JCM 30893","Metabolism; Amino acid metabolism",674,10.5341246290801
12,"Akkermansia muciniphila JCM 30893","Metabolism; Metabolism of other amino acids",674,1.78041543026706
62,"Akkermansia muciniphila JCM 30893","Metabolism; Metabolism of cofactors and vitamins",674,9.19881305637982
11,"Akkermansia muciniphila JCM 30893","Metabolism; Metabolism of terpenoids and polyketides",674,1.63204747774481
22,"Akkermansia muciniphila JCM 30893","Metabolism; Glycan biosynthesis and metabolism",674,3.26409495548961
20,"Akkermansia muciniphila JCM 30893","Genetic Information Processing; Translation",674,2.9673590504451
29,"Akkermansia muciniphila JCM 30893","Metabolism; Nucleotide metabolism",674,4.3026706231454
12,"Akkermansia muciniphila JCM 30893","Metabolism; Biosynthesis of other secondary metabolites",674,1.78041543026706
6,"Akkermansia muciniphila JCM 30893","Metabolism; Lipid metabolism",674,0.890207715133531
4,"Akkermansia muciniphila JCM 30893","Metabolism; Xenobiotics biodegradation and metabolism",674,0.593471810089021
0,"Akkermansia muciniphila JCM 30893","Human Diseases; Cancer: overview",674,0
0,"Akkermansia muciniphila JCM 30893","Human Diseases; Infectious disease: viral",674,0
89,"Arthrobacter globiformis NBRC 12137","Metabolism; Carbohydrate metabolism",1065,8.35680751173709
315,"Arthrobacter globiformis NBRC 12137","Metabolic pathways",1065,29.5774647887324
97,"Arthrobacter globiformis NBRC 12137","Microbial metabolism in diverse environments",1065,9.10798122065728
40,"Arthrobacter globiformis NBRC 12137","Metabolism; Energy metabolism",1065,3.75586854460094
155,"Arthrobacter globiformis NBRC 12137","Biosynthesis of secondary metabolites",1065,14.5539906103286
113,"Arthrobacter globiformis NBRC 12137","Metabolism; Amino acid metabolism",1065,10.6103286384977
28,"Arthrobacter globiformis NBRC 12137","Metabolism; Metabolism of other amino acids",1065,2.62910798122066
81,"Arthrobacter globiformis NBRC 12137","Metabolism; Metabolism of cofactors and vitamins",1065,7.6056338028169
13,"Arthrobacter globiformis NBRC 12137","Metabolism; Metabolism of terpenoids and polyketides",1065,1.22065727699531
16,"Arthrobacter globiformis NBRC 12137","Metabolism; Glycan biosynthesis and metabolism",1065,1.50234741784038
20,"Arthrobacter globiformis NBRC 12137","Genetic Information Processing; Translation",1065,1.87793427230047
47,"Arthrobacter globiformis NBRC 12137","Metabolism; Nucleotide metabolism",1065,4.4131455399061
18,"Arthrobacter globiformis NBRC 12137","Metabolism; Biosynthesis of other secondary metabolites",1065,1.69014084507042
10,"Arthrobacter globiformis NBRC 12137","Metabolism; Lipid metabolism",1065,0.938967136150235
23,"Arthrobacter globiformis NBRC 12137","Metabolism; Xenobiotics biodegradation and metabolism",1065,2.15962441314554
0,"Arthrobacter globiformis NBRC 12137","Human Diseases; Cancer: overview",1065,0
0,"Arthrobacter globiformis NBRC 12137","Human Diseases; Infectious disease: viral",1065,0
72,"Cellulosimicrobium cellulans NEB113","Metabolism; Carbohydrate metabolism",940,7.65957446808511
276,"Cellulosimicrobium cellulans NEB113","Metabolic pathways",940,29.3617021276596
76,"Cellulosimicrobium cellulans NEB113","Microbial metabolism in diverse environments",940,8.08510638297872
34,"Cellulosimicrobium cellulans NEB113","Metabolism; Energy metabolism",940,3.61702127659574
149,"Cellulosimicrobium cellulans NEB113","Biosynthesis of secondary metabolites",940,15.8510638297872
94,"Cellulosimicrobium cellulans NEB113","Metabolism; Amino acid metabolism",940,10
27,"Cellulosimicrobium cellulans NEB113","Metabolism; Metabolism of other amino acids",940,2.87234042553191
66,"Cellulosimicrobium cellulans NEB113","Metabolism; Metabolism of cofactors and vitamins",940,7.02127659574468
15,"Cellulosimicrobium cellulans NEB113","Metabolism; Metabolism of terpenoids and polyketides",940,1.59574468085106
20,"Cellulosimicrobium cellulans NEB113","Metabolism; Glycan biosynthesis and metabolism",940,2.12765957446809
20,"Cellulosimicrobium cellulans NEB113","Genetic Information Processing; Translation",940,2.12765957446809
50,"Cellulosimicrobium cellulans NEB113","Metabolism; Nucleotide metabolism",940,5.31914893617021
17,"Cellulosimicrobium cellulans NEB113","Metabolism; Biosynthesis of other secondary metabolites",940,1.80851063829787
9,"Cellulosimicrobium cellulans NEB113","Metabolism; Lipid metabolism",940,0.957446808510638
15,"Cellulosimicrobium cellulans NEB113","Metabolism; Xenobiotics biodegradation and metabolism",940,1.59574468085106
0,"Cellulosimicrobium cellulans NEB113","Human Diseases; Cancer: overview",940,0
0,"Cellulosimicrobium cellulans NEB113","Human Diseases; Infectious disease: viral",940,0
56,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Carbohydrate metabolism",942,5.9447983014862
283,"Pimelobacter simplex VKM Ac-2033D","Metabolic pathways",942,30.0424628450106
74,"Pimelobacter simplex VKM Ac-2033D","Microbial metabolism in diverse environments",942,7.85562632696391
37,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Energy metabolism",942,3.92781316348195
138,"Pimelobacter simplex VKM Ac-2033D","Biosynthesis of secondary metabolites",942,14.6496815286624
102,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Amino acid metabolism",942,10.828025477707
24,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Metabolism of other amino acids",942,2.54777070063694
86,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Metabolism of cofactors and vitamins",942,9.12951167728238
13,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Metabolism of terpenoids and polyketides",942,1.38004246284501
19,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Glycan biosynthesis and metabolism",942,2.01698513800425
21,"Pimelobacter simplex VKM Ac-2033D","Genetic Information Processing; Translation",942,2.22929936305732
45,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Nucleotide metabolism",942,4.77707006369427
15,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Biosynthesis of other secondary metabolites",942,1.59235668789809
8,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Lipid metabolism",942,0.849256900212314
21,"Pimelobacter simplex VKM Ac-2033D","Metabolism; Xenobiotics biodegradation and metabolism",942,2.22929936305732
0,"Pimelobacter simplex VKM Ac-2033D","Human Diseases; Cancer: overview",942,0
0,"Pimelobacter simplex VKM Ac-2033D","Human Diseases; Infectious disease: viral",942,0
37,"Atopobium minutum 10063974","Metabolism; Carbohydrate metabolism",424,8.72641509433962
128,"Atopobium minutum 10063974","Metabolic pathways",424,30.188679245283
27,"Atopobium minutum 10063974","Microbial metabolism in diverse environments",424,6.36792452830189
16,"Atopobium minutum 10063974","Metabolism; Energy metabolism",424,3.77358490566038
58,"Atopobium minutum 10063974","Biosynthesis of secondary metabolites",424,13.6792452830189
28,"Atopobium minutum 10063974","Metabolism; Amino acid metabolism",424,6.60377358490566
7,"Atopobium minutum 10063974","Metabolism; Metabolism of other amino acids",424,1.65094339622642
24,"Atopobium minutum 10063974","Metabolism; Metabolism of cofactors and vitamins",424,5.66037735849057
9,"Atopobium minutum 10063974","Metabolism; Metabolism of terpenoids and polyketides",424,2.12264150943396
10,"Atopobium minutum 10063974","Metabolism; Glycan biosynthesis and metabolism",424,2.35849056603774
21,"Atopobium minutum 10063974","Genetic Information Processing; Translation",424,4.95283018867925
41,"Atopobium minutum 10063974","Metabolism; Nucleotide metabolism",424,9.66981132075472
2,"Atopobium minutum 10063974","Metabolism; Biosynthesis of other secondary metabolites",424,0.471698113207547
5,"Atopobium minutum 10063974","Metabolism; Lipid metabolism",424,1.17924528301887
11,"Atopobium minutum 10063974","Metabolism; Xenobiotics biodegradation and metabolism",424,2.59433962264151
0,"Atopobium minutum 10063974","Human Diseases; Cancer: overview",424,0
0,"Atopobium minutum 10063974","Human Diseases; Infectious disease: viral",424,0
107,"Azospirillum brasilense Sp 7","Metabolism; Carbohydrate metabolism",1258,8.50556438791733
387,"Azospirillum brasilense Sp 7","Metabolic pathways",1258,30.7631160572337
99,"Azospirillum brasilense Sp 7","Microbial metabolism in diverse environments",1258,7.86963434022258
49,"Azospirillum brasilense Sp 7","Metabolism; Energy metabolism",1258,3.89507154213037
171,"Azospirillum brasilense Sp 7","Biosynthesis of secondary metabolites",1258,13.5930047694754
123,"Azospirillum brasilense Sp 7","Metabolism; Amino acid metabolism",1258,9.77742448330684
30,"Azospirillum brasilense Sp 7","Metabolism; Metabolism of other amino acids",1258,2.38473767885533
104,"Azospirillum brasilense Sp 7","Metabolism; Metabolism of cofactors and vitamins",1258,8.2670906200318
18,"Azospirillum brasilense Sp 7","Metabolism; Metabolism of terpenoids and polyketides",1258,1.4308426073132
38,"Azospirillum brasilense Sp 7","Metabolism; Glycan biosynthesis and metabolism",1258,3.02066772655008
20,"Azospirillum brasilense Sp 7","Genetic Information Processing; Translation",1258,1.58982511923688
52,"Azospirillum brasilense Sp 7","Metabolism; Nucleotide metabolism",1258,4.1335453100159
19,"Azospirillum brasilense Sp 7","Metabolism; Biosynthesis of other secondary metabolites",1258,1.51033386327504
19,"Azospirillum brasilense Sp 7","Metabolism; Lipid metabolism",1258,1.51033386327504
22,"Azospirillum brasilense Sp 7","Metabolism; Xenobiotics biodegradation and metabolism",1258,1.74880763116057
0,"Azospirillum brasilense Sp 7","Human Diseases; Cancer: overview",1258,0
0,"Azospirillum brasilense Sp 7","Human Diseases; Infectious disease: viral",1258,0
120,"Azospirillum lipoferum 59b","Metabolism; Carbohydrate metabolism",1353,8.86917960088692
420,"Azospirillum lipoferum 59b","Metabolic pathways",1353,31.0421286031042
121,"Azospirillum lipoferum 59b","Microbial metabolism in diverse environments",1353,8.94308943089431
54,"Azospirillum lipoferum 59b","Metabolism; Energy metabolism",1353,3.99113082039911
175,"Azospirillum lipoferum 59b","Biosynthesis of secondary metabolites",1353,12.9342202512934
139,"Azospirillum lipoferum 59b","Metabolism; Amino acid metabolism",1353,10.2734663710273
30,"Azospirillum lipoferum 59b","Metabolism; Metabolism of other amino acids",1353,2.21729490022173
